Time,BlinkRate,Stress,Distraction,CognitiveLoad
1776098230.897415,22,0.8869853877196938,0.5205243476595075,62
1776098230.94768,22,0.8177364571235985,0.7287340867233388,64
1776098230.982346,22,0.7519589750902197,0.9889962605530749,67
1776098231.016528,22,0.7316326152947129,1.1972059996169062,70
1776098231.0497699,22,0.7178567987554043,1.0931011300849907,68
1776098231.084277,22,0.6848599736664881,1.1191273474679784,68
1776098231.117727,22,0.6706095341193498,0.780786521489279,63
1776098231.1495528,22,0.67928992605337,0.7287340867233388,62
1776098231.18146,22,0.6640589908631513,1.1451535648509306,68
1776098231.216513,22,0.7086050156182594,1.3013108691487865,71
1776098231.2497559,22,0.7386723487050932,1.1191273474679784,69
1776098231.2822359,22,0.7676791004346206,0.8848913910211946,66
1776098231.316501,22,0.7309083701307691,1.0931011300849907,68
1776098231.350637,22,0.7045060900868937,1.0670749127020027,67
1776098231.383272,22,0.6880617195785489,1.0931011300849907,68
1776098231.416332,22,0.6716173490702043,0.9369438257871348,65
1776098231.450787,22,0.6648058677809597,0.6246292171914232,60
1776098231.483358,22,0.6880617195785489,0.3903932607446395,57
1776098231.517018,22,0.6880617195785489,0.9369438257871348,65
1776098231.549726,22,0.7045060900868937,1.0410486953190505,67
1776098231.609903,22,0.6551729785618595,0.9629700431701226,65
1776098231.646697,22,0.7045060900868937,0.8848913910211946,65
1776098231.681886,22,0.7113175713761382,0.9629700431701226,66
1776098231.716322,22,0.6922046468987574,1.0150224779360626,67
1776098231.748084,22,0.678689768392495,0.8848913910211946,64
1776098231.781185,22,0.6358431178402751,0.8068127388722668,63
1776098231.814353,22,0.5700656358068963,0.650655434574411,59
1776098231.848738,22,0.5497392760113894,0.572576782425483,58
1776098231.881378,22,0.48193739945869213,0.4164194781276273,54
1776098231.914787,22,0.47219642616736524,0.3903932607446395,54
1776098231.949095,22,0.4228633146423311,0.4684719128935674,54
1776098231.980813,22,0.40253695484682417,0.8068127388722668,59
1776098232.014795,22,0.3860925843384795,0.6246292171914232,56
1776098232.047947,22,0.39290406562772406,0.8848913910211946,60
1776098232.081443,22,0.39290406562772406,0.8848913910211946,60
1776098232.148793,21,0.3764596951193793,1.0931011300849907,61
1776098232.182391,21,0.3696482138301348,0.8328389562552191,57
1776098232.2156212,21,0.36964821383013485,0.9889962605530749,59
1776098232.2473722,21,0.36001532461103464,0.9889962605530749,59
1776098232.28109,21,0.38327117640862385,1.0410486953190505,60
1776098232.31348,21,0.35038243539193437,0.7547603041062911,56
1776098232.352704,21,0.35038243539193437,0.6246292171914232,54
1776098232.3813,21,0.3407495461728342,0.8588651736382069,57
1776098232.414405,21,0.3542644246790965,0.0780786521489279,46
1776098232.447343,21,0.36107590596834105,0.6246292171914232,54
1776098232.4803882,21,0.34463153545999636,0.5986029998084353,53
1776098232.513338,21,0.34463153545999636,0.5986029998084353,53
1776098232.547356,20,0.36107590596834105,0.4424456955105796,49
1776098232.582415,20,0.3475610274620788,0.7027078693403511,53
1776098232.619963,20,0.3311166569537341,0.8848913910211946,55
1776098232.692302,20,0.3475610274620787,0.650655434574411,52
1776098232.756871,20,0.3640053979704234,0.9369438257871348,57
1776098232.828073,20,0.35719391668117895,0.5465505650424953,51
1776098232.896833,20,0.35719391668117895,0.9109176084041469,56
1776098232.957409,20,0.3939646469850304,0.8068127388722668,55
1776098233.020342,20,0.4268533880017199,1.5875992603615456,67
1776098233.051643,20,0.43366486929096454,1.3013108691487865,63
1776098233.083835,20,0.45692072108855375,1.3273370865317742,64
1776098233.117735,20,0.4856665347850347,1.2492584343828463,63
1776098233.18173,20,0.5889389886374833,1.275284651765834,65
1776098233.2151082,20,0.7012868899452884,0.8588651736382069,61
1776098233.247433,20,0.7458329147003966,0.4684719128935674,55
1776098233.2810729,20,0.7255065549048898,0.5465505650424953,56
1776098233.314701,20,0.7255065549048896,0.5205243476595075,56
1776098233.348015,20,0.7419509254132344,0.5205243476595075,56
1776098233.3889222,20,0.7419509254132344,0.572576782425483,57
1776098233.4469728,20,0.7419509254132345,0.650655434574411,58
1776098233.480155,20,0.7419509254132344,0.4944981302765552,56
1776098233.512713,20,0.7419509254132344,0.2602621738297715,52
1776098233.549021,20,0.7323180361941342,0.4164194781276273,54
1776098233.582724,19,0.7158736656857896,0.5465505650424953,54
1776098233.615289,19,0.7362000254812964,0.4164194781276273,53
1776098233.649419,19,0.7197556549729516,0.5205243476595075,54
1776098233.6806211,19,0.6994292951774448,0.572576782425483,54
1776098233.713977,19,0.6733520354499999,0.7027078693403511,56
1776098233.748378,19,0.6665405541607552,0.7287340867233388,56
1776098233.782224,19,0.6364732210739215,0.4684719128935674,52
1776098233.8146932,19,0.6437625766404159,0.4424456955105796,52
1776098233.848383,19,0.5608164825834743,0.3643670433616517,49
1776098233.881288,19,0.46198345978193134,0.572576782425483,51
1776098233.914967,19,0.4106259537375789,0.5205243476595075,49
1776098233.9475179,19,0.4106259537375789,0.5205243476595075,49
1776098233.9824152,19,0.40381447244833435,0.572576782425483,50
1776098234.015533,19,0.4106259537375789,0.4164194781276273,48
1776098234.046765,19,0.39418158322923413,0.5205243476595075,49
1776098234.080478,19,0.39418158322923413,0.4944981302765552,49
1776098234.113039,19,0.3873701019399896,0.6246292171914232,50
1776098234.1469781,19,0.42025884295667904,0.6246292171914232,51
1776098234.1803641,19,0.3970029911590898,0.5986029998084353,50
1776098234.213918,19,0.380558620650745,0.5986029998084353,50
1776098234.248248,19,0.36023226085523824,0.6246292171914232,50
1776098234.281234,19,0.38348811265282745,0.6766816519573633,51
1776098234.31264,19,0.39029959394207203,0.4164194781276273,47
1776098234.360607,19,0.38348811265282745,0.4944981302765552,48
1776098234.412791,19,0.39029959394207203,0.28628839121272376,45
1776098234.446164,19,0.39029959394207203,0.4164194781276273,47
1776098234.483434,19,0.34745294338985194,0.3903932607446395,46
1776098234.558462,19,0.34357095410268984,0.5205243476595075,48
1776098234.6125708,19,0.32324459430718305,0.4684719128935674,47
1776098234.6460512,19,0.30680022379883837,0.5205243476595075,48
1776098234.679496,19,0.32324459430718305,0.4944981302765552,48
1776098234.713896,19,0.32324459430718305,0.3903932607446395,46
1776098234.746194,19,0.31643311301793847,0.4164194781276273,46
1776098234.779352,19,0.33968896481552774,0.4424456955105796,47
1776098234.815021,19,0.34650044610477226,0.4944981302765552,48
1776098234.846085,19,0.34650044610477226,0.3903932607446395,46
1776098234.878838,19,0.3300560755964276,0.4944981302765552,48
1776098234.912181,19,0.34650044610477226,0.5465505650424953,49
1776098234.947329,19,0.36294481661311695,0.5205243476595075,49
1776098234.982811,19,0.37938918712146175,0.7287340867233388,52
1776098235.012149,19,0.3561333353238724,0.7547603041062911,52
1776098235.0601668,19,0.3328774835262832,0.7287340867233388,51
1776098235.112022,18,0.3328774835262832,0.5205243476595075,46
1776098235.146074,18,0.3260660022370387,0.5465505650424953,46
1776098235.17978,18,0.3260660022370387,0.5465505650424953,46
1776098235.213747,18,0.309621631728694,0.6246292171914232,47
1776098235.245412,18,0.29317726122034926,0.7287340867233388,49
1776098235.279829,18,0.29317726122034926,0.5465505650424953,46
1776098235.3134239,18,0.3164331130179386,0.650655434574411,48
1776098235.345342,18,0.29998874250959373,0.7287340867233388,49
1776098235.379425,18,0.28354437200124905,0.780786521489279,49
1776098235.412846,18,0.2671000014929043,0.6246292171914232,47
1776098235.4498172,18,0.2671000014929043,0.7547603041062911,49
1776098235.4793978,18,0.2671000014929044,0.8068127388722668,49
1776098235.5134048,18,0.2506556309845597,0.6246292171914232,47
1776098235.54687,18,0.2506556309845597,0.7027078693403511,48
1776098235.578561,18,0.2506556309845596,0.9109176084041469,51
1776098235.611864,18,0.23421126047621488,0.8588651736382069,50
1776098235.656806,18,0.2177668899678702,0.780786521489279,48
1776098235.712896,18,0.24102274176545943,0.9629700431701226,51
1776098235.745905,18,0.2739114827821489,0.6766816519573633,48
1776098235.7790248,18,0.25746711227380414,0.780786521489279,49
1776098235.812355,18,0.25746711227380414,0.8328389562552191,50
1776098235.845112,18,0.25746711227380414,0.9369438257871348,51
1776098235.8804429,18,0.2739114827821489,0.8848913910211946,51
1776098235.913682,18,0.25746711227380414,0.9369438257871348,51
1776098235.971682,18,0.2642785935630487,0.8848913910211946,51
1776098236.015501,18,0.25746711227380414,0.780786521489279,49
1776098236.048725,18,0.2642785935630487,0.8588651736382069,50
1776098236.082077,18,0.3107902971582272,0.9369438257871348,52
1776098236.115229,18,0.34367903817491663,0.7287340867233388,49
1776098236.148711,18,0.3368675568856721,0.6766816519573633,49
1776098236.178586,18,0.3136117050880829,0.7287340867233388,49
1776098236.212234,18,0.3136117050880829,0.5986029998084353,47
1776098236.244529,18,0.3136117050880829,0.572576782425483,47
1776098236.278684,18,0.3136117050880829,0.9889962605530749,53
1776098236.3132002,18,0.3368675568856721,0.6766816519573633,49
1776098236.346681,18,0.3204231863773274,0.5465505650424953,46
1776098236.382633,18,0.3136117050880829,0.5205243476595075,46
1776098236.412624,18,0.2807229640713934,0.6766816519573633,48
1776098236.4468422,18,0.2807229640713934,0.5986029998084353,47
1776098236.479587,18,0.2807229640713934,0.780786521489279,49
1776098236.512609,18,0.2642785935630487,0.6246292171914232,47
1776098236.5466728,18,0.24783422305470398,0.5465505650424953,45
1776098236.579408,18,0.27109007485229325,0.572576782425483,46
1776098236.614468,18,0.24783422305470398,0.6246292171914232,46
1776098236.647307,17,0.24783422305470398,0.5205243476595075,43
1776098236.691493,17,0.24102274176545943,0.6246292171914232,44
1776098236.747197,17,0.19451103817028095,0.5986029998084353,43
1776098236.7845068,17,0.18487814895118077,0.650655434574411,44
1776098236.815547,17,0.16843377844283605,0.5205243476595075,42
1776098236.849901,17,0.18487814895118077,0.5205243476595075,42
1776098236.8807218,17,0.18487814895118077,0.6246292171914232,44
1776098236.9144268,17,0.16843377844283602,0.5205243476595075,42
1776098236.948822,17,0.1519894079344913,0.5205243476595075,42
1776098236.9823139,17,0.12873355613690207,0.4684719128935674,40
1776098237.013958,17,0.12873355613690207,0.4684719128935674,40
1776098237.048844,17,0.13554503742614663,0.5205243476595075,41
1776098237.081894,17,0.15198940793449134,0.4424456955105796,40
1776098237.113122,17,0.16843377844283605,0.5986029998084353,43
1776098237.145236,17,0.17524525973208058,0.572576782425483,43
1776098237.180458,17,0.1916896302404253,0.5986029998084353,43
1776098237.2134569,17,0.21494548203801453,0.780786521489279,46
1776098237.246269,17,0.21494548203801458,0.5465505650424953,43
1776098237.3094342,17,0.23820133383560382,0.6766816519573633,45
1776098237.344782,17,0.31764329670242997,0.5465505650424953,44
1776098237.37844,17,0.35320059168815543,0.3383408259786994,42
1776098237.412857,17,0.40520225718222563,0.4424456955105796,44
1776098237.445556,17,0.5145251589314307,0.6766816519573633,49
1776098237.478527,17,0.6308044179193769,1.5875992603615456,65
1776098237.512306,17,0.7306393063989786,1.7958089994253417,69
1776098237.546792,17,0.8359346537702865,1.691704129893426,69
1776098237.586966,17,0.9318209871454574,1.6656779125104737,70
1776098237.645109,17,1.0789039083608634,1.4054157386807022,69
1776098237.677923,17,1.1940145019192767,1.561573042978558,73
1776098237.71352,17,1.3091250954776898,1.5355468255955702,74
1776098237.745673,17,1.3516467257134794,1.3013108691487865,71
1776098237.778996,17,1.4352295559676347,1.4574681734466421,75
1776098237.812133,17,1.4845626674926693,1.48349439082963,76
1776098237.8456361,17,1.559973038745148,1.43144195606369,76
1776098237.87862,17,1.6028196892973683,1.2492584343828463,74
1776098237.9131,17,1.628896949024813,1.2232322169998586,74
1776098237.947022,17,1.6424118275310755,1.3013108691487865,76
1776098237.9797912,17,1.652044716750175,1.43144195606369,78
1776098238.0119941,17,1.5561583833750046,1.3013108691487865,74
1776098238.045408,17,1.520601088389279,1.7437565646594015,80
1776098238.079231,17,1.5014881639118984,1.6396516951274858,79
1776098238.112764,17,1.3689094103651038,1.3793895212977143,73
1776098238.145768,17,1.2758860031747472,1.48349439082963,73
1776098238.1805508,17,1.1963774744906523,1.43144195606369,71
1776098238.212613,17,1.107526497627689,1.3273370865317742,68
1776098238.2454379,17,1.060973275777552,1.1972059996169062,65
1776098238.2788339,17,0.9371462063597352,1.3013108691487865,65
1776098238.311438,17,0.8549243538180117,1.3013108691487865,64
1776098238.3456,17,0.7765844905634501,1.5875992603615456,67
1776098238.382462,16,0.7340628603276605,1.3793895212977143,61
1776098238.412662,16,0.6572915113627495,1.48349439082963,62
1776098238.445924,16,0.6079583998377154,1.4574681734466421,61
1776098238.4789948,16,0.5325480285852364,1.5095206082126178,60
1776098238.511913,16,0.48970137803301644,1.48349439082963,59
1776098238.544398,16,0.45681263701632696,1.43144195606369,58
1776098238.578285,16,0.42004190671247543,1.5095206082126178,59
1776098238.611555,16,0.38715316569578595,1.5095206082126178,58
1776098238.672388,16,0.38715316569578595,1.5095206082126178,58
1776098238.711942,16,0.39396464698503053,1.5355468255955702,59
1776098238.744722,16,0.38433175776593037,1.5095206082126178,58
1776098238.7795498,16,0.4211024880697819,1.6396516951274858,61
1776098238.812042,16,0.4142910067805373,1.6656779125104737,61
1776098238.84556,16,0.40077612827427506,1.2232322169998586,54
1776098238.8780951,16,0.41722049878261974,1.3793895212977143,57
1776098238.913451,16,0.38433175776593026,1.275284651765834,55
1776098238.945394,16,0.37752027647668573,1.3793895212977143,56
1776098238.977779,16,0.40392255652056097,1.48349439082963,58
1776098239.0130072,16,0.4191534917107797,0.3643670433616517,41
1776098239.044109,16,0.4478993054072607,0.2082097390637959,39
1776098239.080446,16,0.5084936197204709,0.0780786521489279,38
1776098239.111543,16,0.5742711017538498,0.2342359564467837,42
1776098239.147108,16,0.633237102497984,0.1821835216808436,42
1776098239.17832,16,0.6845946085423367,0.3383408259786994,45
1776098239.210628,16,0.7201519035280621,0.2082097390637959,44
1776098239.2454941,16,0.8087075488650807,0.0520524347659401,43
1776098239.277675,16,0.8607092143591508,0.130131086914868,44
1776098239.3127449,16,0.9200002354197154,0.2082097390637959,47
1776098239.345268,16,0.9789662361638499,0.5205243476595075,52
1776098239.38065,16,1.0379322369079842,0.7287340867233388,56
1776098239.41136,16,1.024417358401722,0.4164194781276273,51
1776098239.4440908,16,1.0544846914885557,0.572576782425483,54
1776098239.478784,16,1.0476732101993114,0.7547603041062911,57
1776098239.510543,16,1.0740754902431866,1.0410486953190505,61
1776098239.543835,16,1.0576311197348418,1.0931011300849907,62
1776098239.576899,16,1.0576311197348418,1.7437565646594015,72
1776098239.6124392,16,1.0215959504718664,2.628647955680561,84
1776098239.645897,16,1.0518161375195196,2.758779042595464,87
1776098239.6783319,16,1.082036324567173,1.9519663037231973,75
1776098239.711266,16,1.130764912003168,1.8478614341912818,74
1776098239.743839,16,1.1370987047984629,1.7177303472764138,72
1776098239.778368,16,1.1711561112446855,0.9369438257871348,61
1776098239.8118331,17,1.2033814354544887,0.8588651736382069,62
1776098239.846533,17,1.2839585235072128,0.7287340867233388,62
1776098239.879477,17,1.288426285360551,0.7547603041062911,62
1776098239.910383,17,1.3404279508546215,0.7287340867233388,63
1776098239.944115,17,1.364987095904856,0.4164194781276273,58
1776098240.00828,17,1.3347669088572027,1.4574681734466421,73
1776098240.0448,17,1.3930458195281654,0.780786521489279,64
1776098240.0784872,17,1.4433314283382797,1.1711797822339185,71
1776098240.1131158,17,1.4335904550469525,1.2492584343828463,72
1776098240.144701,17,1.4539168148424593,0.8848913910211946,67
1776098240.1782029,17,1.427514534798584,0.7547603041062911,64
1776098240.2114198,17,1.4439589053069286,0.2342359564467837,57
1776098240.245784,17,1.4868055558591489,0.572576782425483,62
1776098240.277981,17,1.5293271860949385,0.4164194781276273,61
1776098240.31165,17,1.5128828155865939,0.3123146085957116,59
1776098240.346045,17,1.5128828155865937,0.4164194781276273,60
1776098240.3782852,17,1.4481059385924966,0.4424456955105796,60
1776098240.4113438,17,1.4911052573222359,0.7287340867233388,65
1776098240.444751,17,1.4911052573222359,0.6246292171914232,63
1776098240.4784331,17,1.489744279609804,1.1972059996169062,72
1776098240.511283,17,1.4887204901297673,1.1191273474679784,71
1776098240.5446799,17,1.527252047006168,0.8068127388722668,67
1776098240.579356,17,1.6048827249830824,1.0670749127020027,72
1776098240.6114838,17,1.7026665678373374,1.0670749127020027,73
1776098240.644501,17,1.81592878061976,0.9629700431701226,73
1776098240.6782022,17,1.8406918956835665,1.1191273474679784,76
1776098240.71236,17,1.9487844440409179,1.5355468255955702,84
1776098240.7437701,17,1.995863879847866,1.0150224779360626,77
1776098240.778325,17,2.139981225135806,1.0410486953190505,79
1776098240.813045,17,2.195648129456135,1.0931011300849907,81
1776098240.845047,17,2.252745219555494,0.9889962605530749,80
1776098240.877573,17,2.293481399257429,1.3533633039147621,86
1776098240.9113972,17,2.323590250599221,1.4054157386807022,87
1776098240.9456909,17,2.290701509582532,1.3793895212977143,87
1776098240.977751,17,2.267770678101373,1.561573042978558,89
1776098241.012327,17,2.236739531852527,1.7697827820423537,92
1776098241.0462568,17,2.1216289382941147,1.3273370865317742,83
1776098241.077986,17,2.038238420322857,1.3273370865317742,82
1776098241.109707,17,1.9628280490703782,1.1451535648509306,78
1776098241.143098,17,1.847717455511965,1.0931011300849907,76
1776098241.1773329,17,1.7626741950403857,1.0150224779360626,73
1776098241.210388,17,1.6178109163791827,0.9369438257871348,70
1776098241.2442188,17,1.5019543894475071,1.0931011300849907,70
1776098241.3061361,17,1.3860236226960483,0.7027078693403511,63
1776098241.343189,17,1.3687590789946582,1.1451535648509306,69
1776098241.376679,17,1.2568926254223713,1.6656779125104737,75
1776098241.410833,17,1.222375570836606,1.2232322169998586,68
1776098241.444745,17,1.1092893717975112,1.2492584343828463,67
1776098241.478395,17,1.070066837985527,0.9889962605530749,62
1776098241.511186,17,1.048527042871894,0.8848913910211946,61
1776098241.543657,17,1.0163017186620908,0.5205243476595075,55
1776098241.576499,17,0.9669270888820987,0.4684719128935674,53
1776098241.609548,17,1.0018402244181066,0.5986029998084353,56
1776098241.643577,17,0.9658050551551309,0.8588651736382069,59
1776098241.67695,17,1.0112561773930029,0.4684719128935674,54
1776098241.712178,17,1.0277005479013477,0.7547603041062911,58
1776098241.7437499,17,1.0468134723787286,0.7287340867233388,58
1776098241.777683,17,1.040001991089484,0.572576782425483,56
1776098241.809759,17,1.0755592860752097,0.9889962605530749,62
1776098241.843246,17,1.0619363234967207,0.5205243476595075,55
1776098241.876704,17,1.0619363234967207,0.572576782425483,56
1776098241.9101179,17,0.9961588414633417,0.2602621738297715,50
1776098241.94466,17,0.9797144709549971,0.6766816519573633,56
1776098241.977931,17,0.8684858666837458,0.2602621738297715,48
1776098242.010284,17,0.8316070523076676,0.130131086914868,46
1776098242.044168,17,0.8151626817993229,0.3643670433616517,49
1776098242.077536,17,0.8151626817993229,0.4424456955105796,50
1776098242.1111932,17,0.8658567710367892,0.6246292171914232,54
1776098242.1445792,17,0.9241672964542736,0.5986029998084353,54
1776098242.178148,17,0.9449210652385946,1.1711797822339185,63
1776098242.2116952,17,1.0024126926315569,0.8588651736382069,59
1776098242.244861,17,0.9939018371394241,0.650655434574411,56
1776098242.277267,17,1.0544961514526345,0.5986029998084353,56
1776098242.310278,17,1.021607410435945,0.3383408259786994,52
1776098242.344141,17,1.0051630399276004,0.7027078693403511,57
1776098242.37825,17,0.9996730780287085,0.7547603041062911,58
1776098242.411062,17,1.006484559317953,0.8588651736382069,59
1776098242.444756,16,1.0383330599346823,1.0670749127020027,61
1776098242.4775538,16,1.0574459844120632,1.275284651765834,65
1776098242.512776,16,1.1028971066499351,1.1191273474679784,63
1776098242.542675,16,1.1851189591916587,0.5986029998084353,56
1776098242.5766559,16,1.2042318836690395,0.8328389562552191,60
1776098242.646878,16,1.1907170051627773,1.0670749127020027,63
1776098242.6778162,16,1.2400501166878113,1.1451535648509306,65
1776098242.710049,16,1.2236057461794667,0.9369438257871348,62
1776098242.748009,16,1.1925745999306208,1.1191273474679784,64
1776098242.7776582,16,1.1603492757208176,1.0931011300849907,63
1776098242.810133,16,1.1158145668426418,1.275284651765834,65
1776098242.843677,16,1.159837675052418,1.1972059996169062,65
1776098242.878357,16,1.1755511684250708,1.2232322169998586,66
1776098242.9106429,16,1.2518639004699006,1.2492584343828463,67
1776098242.9424481,16,1.284292993347047,1.4574681734466421,71
1776098242.9777422,16,1.3665148458887708,1.48349439082963,72
1776098243.009171,16,1.501680080354306,1.8478614341912818,80
1776098243.0431411,16,1.587747130305922,1.6396516951274858,78
1776098243.076396,16,1.7625077212732683,1.691704129893426,81
1776098243.111088,16,1.9302080534948671,1.7958089994253417,86
1776098243.143584,16,2.2239294796012095,2.91493634689332,107
1776098243.176543,16,2.5577209510120475,2.758779042595464,109
1776098243.210846,16,2.755053397112184,2.8628839121273444,114
1776098243.243624,16,2.9064573612762064,3.123146085957116,120
1776098243.276702,16,2.919972239782469,2.1862022601699813,106
1776098243.309995,16,2.8897520527348153,2.6807003904465363,113
1776098243.3438988,16,2.90619642324316,2.420438216616765,110
1776098243.376496,16,2.9214273584333776,2.0820973906380655,105
1776098243.411772,16,2.9358473344224043,2.3683857818508245,109
1776098243.444309,16,2.9886518945101557,2.108123608021053,106
1776098243.477111,16,2.9258406963561288,2.056071173255113,104
1776098243.509419,16,2.8796653326030386,2.5765955209146205,111
1776098243.5430799,16,2.7769503205143335,2.264280912318909,105
1776098243.578851,16,2.7593372845764557,2.0820973906380655,102
1776098243.610028,16,2.697549875902465,1.1711797822339185,88
1776098243.642496,16,2.645967471691086,1.3533633039147621,90
1776098243.6767201,16,2.55990042173947,1.48349439082963,90
1776098243.70958,16,2.454907386164891,1.2492584343828463,85
1776098243.74271,16,2.344816711757037,1.613625477744498,89
1776098243.776187,16,2.1176756622777546,1.3793895212977143,82
1776098243.811035,16,1.7946857455155494,1.2232322169998586,75
1776098243.843515,16,1.6110177802488599,1.561573042978558,77
1776098243.876152,16,1.466903171651333,1.3013108691487865,71
1776098243.9102788,16,1.482134106841552,1.5875992603615456,76
1776098243.972627,16,1.4533882931450708,1.1711797822339185,69
1776098244.0090828,16,1.4883014286810785,1.5095206082126178,75
1776098244.043038,16,1.5777595871115526,1.0150224779360626,69
1776098244.07762,16,1.5777595871115526,1.3273370865317742,73
1776098244.1098082,16,1.5996783082031094,1.1191273474679784,70
1776098244.1427479,16,1.7047168091126794,1.5875992603615456,79
1776098244.1769521,16,1.647619719013321,1.7177303472764138,80
1776098244.209291,16,1.6515017083004833,1.5355468255955702,77
1776098244.243527,16,1.576091337048004,1.7958089994253417,80
1776098244.27635,16,1.594879426992255,1.3273370865317742,73
1776098244.31093,16,1.5606297082631337,2.0040187384891377,83
1776098244.343741,17,1.5819198812206523,1.7437565646594015,81
1776098244.3758678,17,1.5546739560636742,1.43144195606369,76
1776098244.41066,17,1.4652157976332003,1.7437565646594015,80
1776098244.442373,17,1.414435632064768,1.8478614341912818,80
1776098244.4750059,17,1.370745336399445,1.1711797822339185,70
1776098244.50965,17,1.3116297333281257,1.0410486953190505,67
1776098244.544149,17,1.3345605648092849,1.4574681734466421,73
1776098244.57588,17,1.4502592315368132,1.5875992603615456,77
1776098244.609227,17,1.714191964177732,0.650655434574411,67
1776098244.6440508,17,1.9897586245314507,0.3903932607446395,67
1776098244.6766772,17,2.2193007097672233,1.3533633039147621,85
1776098244.709652,17,2.4348990738400795,1.8218352168083294,95
1776098244.743762,17,2.524619497744219,1.7697827820423537,96
1776098244.809607,17,2.6254713223700645,1.8738876515742695,99
1776098244.8438542,17,2.6787945072544885,1.613625477744498,96
1776098244.8757162,17,2.694025442444707,1.0410486953190505,88
1776098244.910528,17,2.766655924022288,1.561573042978558,96
1776098244.9425821,17,2.7603221312269937,1.8999138689572572,101
1776098244.976199,17,2.717800500991204,1.5355468255955702,95
1776098245.010138,17,2.649998624438507,0.9889962605530749,86
1776098245.043148,17,2.636222807899198,1.8999138689572572,100
1776098245.074937,17,2.607476994202717,1.5355468255955702,94
1776098245.109349,17,2.5989661387105847,1.5355468255955702,94
1776098245.1432278,17,2.619400582578318,1.0931011300849907,87
1776098245.176141,17,2.7597411429485037,1.5355468255955702,96
1776098245.209712,17,2.714290020710632,1.48349439082963,94
1776098245.2425401,17,2.569845540286622,1.3013108691487865,90
1776098245.305541,17,2.386660286836255,1.691704129893426,93
1776098245.341441,17,2.0665476017274274,1.7177303472764138,88
1776098245.376617,17,1.7323164228709622,1.8738876515742695,86
1776098245.410347,17,1.4577520580539713,1.43144195606369,75
1776098245.44484,17,1.3097527234788688,1.7958089994253417,78
1776098245.4805179,17,1.1018967191033826,1.4574681734466421,70
1776098245.508134,17,1.0914201847711795,1.4054157386807022,69
1776098245.5418072,17,1.1380847423271778,1.48349439082963,71
1776098245.574489,17,1.0654542607495963,1.4054157386807022,69
1776098245.610004,18,1.1805648543080092,1.1451535648509306,68
1776098245.643133,18,1.473622784890852,2.342359564467837,91
1776098245.677367,18,1.855047114111808,1.0410486953190505,77
1776098245.7099452,18,2.2503806896256764,0.9629700431701226,82
1776098245.743041,18,2.6795692126540964,2.4724906513827047,111
1776098245.777162,18,3.151102879146002,4.918955085382457,154
1776098245.810187,18,3.800576824132813,3.123146085957116,137
1776098245.8429272,18,4.123601537271278,2.6546741730635484,135
1776098245.876284,18,4.509614261534642,2.1601760427869934,133
1776098245.9109619,18,4.965790076612908,1.691704129893426,133
1776098245.943681,18,5.3133337092370265,1.43144195606369,135
1776098246.009401,18,5.922705422200302,0.8588651736382069,135
1776098246.043811,18,6.134783173113835,0.6246292171914232,135
1776098246.074949,18,6.2931613302813005,0.780786521489279,139
1776098246.108407,18,6.358938812314679,0.780786521489279,140
1776098246.1427991,18,6.422691899828739,0.7027078693403511,140
1776098246.176773,18,6.494955842834932,0.7027078693403511,141
1776098246.208684,18,6.511400213343278,0.7027078693403511,142
1776098246.241859,18,6.603254955104101,0.5986029998084353,141
